epoch,stage,optimisation_tile_loss,train_tile_loss,train_tile_accuracy,train_image_accuracy,valid_tile_loss,valid_tile_accuracy,valid_tile_balanced_accuracy,valid_tile_macro_f1,valid_image_accuracy,valid_image_balanced_accuracy,valid_image_macro_f1
1,frozen_backbone,1.3500953250461154,0.9797100446842335,0.5069444444444444,0.48148148148148145,1.367287940449185,0.25,0.25,0.2591093117408907,0.2222222222222222,0.2222222222222222,0.22857142857142856
2,frozen_backbone,1.0351946839579829,0.8624437153339386,0.5995370370370371,0.6666666666666666,1.3912217087215848,0.2361111111111111,0.23611111111111108,0.20332883490778228,0.2222222222222222,0.2222222222222222,0.16666666666666666
3,frozen_backbone,0.957950520294684,0.8218773956652041,0.6203703703703703,0.6296296296296297,1.4234213829040527,0.20833333333333334,0.20833333333333334,0.18933443571723854,0.2222222222222222,0.2222222222222222,0.16666666666666666
4,frozen_backbone,0.8755116363366445,0.7674705154365964,0.6412037037037037,0.6666666666666666,1.49181334177653,0.08333333333333333,0.08333333333333333,0.08070408049747878,0.0,0.0,0.0
5,frozen_backbone,0.7796878329029789,0.7826653718948364,0.6388888888888888,0.5925925925925926,1.6089400450388591,0.1597222222222222,0.15972222222222224,0.1288515406162465,0.1111111111111111,0.1111111111111111,0.09523809523809523
6,frozen_backbone,0.8625494959177794,0.7643104559845395,0.6435185185185185,0.5925925925925926,1.6261851920021906,0.1597222222222222,0.15972222222222224,0.1288515406162465,0.1111111111111111,0.1111111111111111,0.09523809523809523
7,frozen_backbone,0.8030476216916684,0.7473366459210714,0.6458333333333334,0.6296296296296297,1.689604123433431,0.09722222222222222,0.09722222222222221,0.08711976581392389,0.1111111111111111,0.1111111111111111,0.09523809523809523
8,frozen_backbone,0.7704357858057376,0.7171533085681774,0.6481481481481481,0.6296296296296297,1.5971150928073459,0.125,0.125,0.1138996138996139,0.1111111111111111,0.1111111111111111,0.09523809523809523
9,frozen_backbone,0.7785196326397084,0.7072764105266995,0.6550925925925926,0.6666666666666666,1.594617830382453,0.14583333333333334,0.14583333333333334,0.11965811965811966,0.1111111111111111,0.1111111111111111,0.09523809523809523
10,frozen_backbone,0.8042373546847591,0.6992435874762358,0.6620370370370371,0.6666666666666666,1.6488090091281467,0.05555555555555555,0.05555555555555556,0.05387441216649138,0.0,0.0,0.0
11,frozen_backbone,0.7360763273857258,0.6739582176561709,0.6689814814814815,0.7037037037037037,1.580453806453281,0.08333333333333333,0.08333333333333333,0.07809934318555008,0.0,0.0,0.0
