epoch,stage,optimisation_tile_loss,train_tile_loss,train_tile_accuracy,train_image_accuracy,valid_tile_loss,valid_tile_accuracy,valid_tile_balanced_accuracy,valid_tile_macro_f1,valid_image_accuracy,valid_image_balanced_accuracy,valid_image_macro_f1
1,frozen_backbone,1.1553880903455946,0.9082760038199248,0.6458333333333334,0.6666666666666666,1.310014499558343,0.05555555555555555,0.05555555555555555,0.0517799352750809,0.0,0.0,0.0
2,frozen_backbone,0.9734927813212076,0.8420986202028062,0.6458333333333334,0.6666666666666666,1.3408806059095595,0.1736111111111111,0.17361111111111113,0.1388888888888889,0.1111111111111111,0.1111111111111111,0.09523809523809523
3,frozen_backbone,0.8794990126733426,0.7822751535309685,0.6319444444444444,0.6296296296296297,1.3292502959569295,0.1597222222222222,0.15972222222222224,0.14058355437665784,0.1111111111111111,0.1111111111111111,0.09523809523809523
4,frozen_backbone,0.8239951111652233,0.7499587017076986,0.6597222222222222,0.6666666666666666,1.4169825712839763,0.05555555555555555,0.05555555555555555,0.05360544217687074,0.0,0.0,0.0
5,frozen_backbone,0.772975742816925,0.7468188537491692,0.6365740740740741,0.6296296296296297,1.4977804952197604,0.125,0.125,0.10873380381613833,0.1111111111111111,0.1111111111111111,0.09523809523809523
6,frozen_backbone,0.7740173737208048,0.7340763873524137,0.6365740740740741,0.5925925925925926,1.489642235967848,0.1736111111111111,0.17361111111111113,0.14246575342465753,0.1111111111111111,0.1111111111111111,0.09523809523809523
7,frozen_backbone,0.7629423847904911,0.7225666785681689,0.6412037037037037,0.6296296296296297,1.5452230638927884,0.1111111111111111,0.1111111111111111,0.09523809523809523,0.1111111111111111,0.1111111111111111,0.09523809523809523
8,frozen_backbone,0.7464916948918943,0.7024225073832052,0.6527777777777778,0.6666666666666666,1.4436069991853502,0.2013888888888889,0.20138888888888887,0.18391514777056947,0.1111111111111111,0.1111111111111111,0.09523809523809523
9,frozen_backbone,0.7271819865262067,0.6957691466366803,0.6597222222222222,0.6296296296296297,1.463451862335205,0.18055555555555555,0.18055555555555558,0.1551673300899307,0.2222222222222222,0.2222222222222222,0.16666666666666666
10,frozen_backbone,0.7754168929877104,0.6945117822399846,0.6550925925925926,0.7037037037037037,1.5116034613715277,0.08333333333333333,0.08333333333333333,0.07902554961378491,0.0,0.0,0.0
11,frozen_backbone,0.7377850766535159,0.6839040837906025,0.6620370370370371,0.6666666666666666,1.4835125737720065,0.1388888888888889,0.1388888888888889,0.1246852291531765,0.1111111111111111,0.1111111111111111,0.09523809523809523
