epoch,stage,optimisation_tile_loss,train_tile_loss,train_tile_accuracy,train_image_accuracy,valid_tile_loss,valid_tile_accuracy,valid_tile_balanced_accuracy,valid_tile_macro_f1,valid_image_accuracy,valid_image_balanced_accuracy,valid_image_macro_f1
39,frozen_backbone,0.18438346518410575,0.18007367683781517,1.0,1.0,0.17959864768717024,1.0,1.0,1.0,1.0,1.0,1.0
40,frozen_backbone,0.18412798587922696,0.1798654165532854,1.0,1.0,0.17940117749902937,1.0,1.0,1.0,1.0,1.0,1.0
41,frozen_backbone,0.1830628999957332,0.1796910348865721,1.0,1.0,0.1791885627640618,1.0,1.0,1.0,1.0,1.0,1.0
42,frozen_backbone,0.183293828257808,0.17944158337734364,1.0,1.0,0.1790772643354204,1.0,1.0,1.0,1.0,1.0,1.0
43,frozen_backbone,0.18367854036666728,0.17931605323597236,1.0,1.0,0.17894991901185778,1.0,1.0,1.0,1.0,1.0,1.0
44,frozen_backbone,0.1836391786734263,0.17909905535203438,1.0,1.0,0.178885946671168,1.0,1.0,1.0,1.0,1.0,1.0
45,frozen_backbone,0.1833348257674111,0.17907081102883374,1.0,1.0,0.17886196242438424,1.0,1.0,1.0,1.0,1.0,1.0
46,frozen_backbone,0.1832155364531058,0.1790978616034543,1.0,1.0,0.1787552403079139,1.0,1.0,1.0,1.0,1.0,1.0
47,frozen_backbone,0.18333654271231759,0.17877565765822376,1.0,1.0,0.17883188194698757,1.0,1.0,1.0,1.0,1.0,1.0
48,frozen_backbone,0.18367583277048888,0.17857559356424543,1.0,1.0,0.17859295010566711,1.0,1.0,1.0,1.0,1.0,1.0
49,frozen_backbone,0.18284246656629774,0.17855965539261145,1.0,1.0,0.17844689554638332,1.0,1.0,1.0,1.0,1.0,1.0
50,frozen_backbone,0.1822191388518722,0.1782330142127143,1.0,1.0,0.17836492757002512,1.0,1.0,1.0,1.0,1.0,1.0
51,frozen_backbone,0.18330783314175075,0.17843874295552573,1.0,1.0,0.17846107648478615,1.0,1.0,1.0,1.0,1.0,1.0
52,frozen_backbone,0.18298691676722634,0.17809117668204838,1.0,1.0,0.17816561626063454,1.0,1.0,1.0,1.0,1.0,1.0
53,frozen_backbone,0.18292806601082837,0.17797261752464152,1.0,1.0,0.17820411754979026,1.0,1.0,1.0,1.0,1.0,1.0
54,frozen_backbone,0.18214166329966652,0.17788607544369167,1.0,1.0,0.17824349800745645,1.0,1.0,1.0,1.0,1.0,1.0
55,frozen_backbone,0.1818562944730123,0.17772919160348397,1.0,1.0,0.17805278135670555,1.0,1.0,1.0,1.0,1.0,1.0
56,frozen_backbone,0.18148559938978265,0.177595524876206,1.0,1.0,0.17800666888554892,1.0,1.0,1.0,1.0,1.0,1.0
57,frozen_backbone,0.18151856351781775,0.17749440007739598,1.0,1.0,0.17797979381349352,1.0,1.0,1.0,1.0,1.0,1.0
58,frozen_backbone,0.1814073732605687,0.17741181949774423,1.0,1.0,0.1780474583307902,1.0,1.0,1.0,1.0,1.0,1.0
59,frozen_backbone,0.18213129264337044,0.17753970678205844,1.0,1.0,0.1778588957256741,1.0,1.0,1.0,1.0,1.0,1.0
60,frozen_backbone,0.18138190662419354,0.17739950672343927,1.0,1.0,0.17811117569605509,1.0,1.0,1.0,1.0,1.0,1.0
61,frozen_backbone,0.18127059053491662,0.1771963674713064,1.0,1.0,0.17779231402609083,1.0,1.0,1.0,1.0,1.0,1.0
62,frozen_backbone,0.1815276245276133,0.177058607339859,1.0,1.0,0.17765523658858406,1.0,1.0,1.0,1.0,1.0,1.0
63,frozen_backbone,0.1820252725371608,0.1770990021802761,1.0,1.0,0.17766096856858996,1.0,1.0,1.0,1.0,1.0,1.0
64,frozen_backbone,0.1799946007905183,0.17692432028275948,1.0,1.0,0.1776696907149421,1.0,1.0,1.0,1.0,1.0,1.0
65,frozen_backbone,0.17988669706715477,0.17686604018564578,1.0,1.0,0.1774932775232527,1.0,1.0,1.0,1.0,1.0,1.0
66,frozen_backbone,0.1808643992300387,0.17672663927078247,1.0,1.0,0.1775728464126587,1.0,1.0,1.0,1.0,1.0,1.0
67,frozen_backbone,0.18071769453861095,0.1768654767009947,1.0,1.0,0.1774895621670617,1.0,1.0,1.0,1.0,1.0,1.0
68,frozen_backbone,0.1802499912403248,0.17655855417251587,1.0,1.0,0.17736970881621042,1.0,1.0,1.0,1.0,1.0,1.0
69,frozen_backbone,0.18076602397141633,0.17659482801402057,1.0,1.0,0.17730113201671177,1.0,1.0,1.0,1.0,1.0,1.0
70,frozen_backbone,0.18070003776638596,0.1764476376551169,1.0,1.0,0.17733045584625667,1.0,1.0,1.0,1.0,1.0,1.0
71,frozen_backbone,0.18080076851226665,0.17664010436446578,1.0,1.0,0.1773819559150272,1.0,1.0,1.0,1.0,1.0,1.0
72,frozen_backbone,0.18028104470835793,0.17631200011129733,1.0,1.0,0.17711508605215284,1.0,1.0,1.0,1.0,1.0,1.0
73,frozen_backbone,0.18047498497698042,0.1762725274871897,1.0,1.0,0.17707330154048073,1.0,1.0,1.0,1.0,1.0,1.0
74,frozen_backbone,0.17999741379861478,0.17619515182795348,1.0,1.0,0.17716781629456413,1.0,1.0,1.0,1.0,1.0,1.0
75,frozen_backbone,0.18007657649340453,0.1761092565677784,1.0,1.0,0.17713857690493265,1.0,1.0,1.0,1.0,1.0,1.0
76,frozen_backbone,0.18028622755297907,0.17605924827081185,1.0,1.0,0.1770742138226827,1.0,1.0,1.0,1.0,1.0,1.0
77,frozen_backbone,0.1801497091849645,0.1760327529024195,1.0,1.0,0.17703516284624735,1.0,1.0,1.0,1.0,1.0,1.0
78,frozen_backbone,0.17942703266938528,0.17585038200572686,1.0,1.0,0.1769669751326243,1.0,1.0,1.0,1.0,1.0,1.0
79,frozen_backbone,0.1801099059758363,0.17602331991548892,1.0,1.0,0.1770709769593345,1.0,1.0,1.0,1.0,1.0,1.0
80,frozen_backbone,0.17962610942346077,0.175811012034063,1.0,1.0,0.1769692169295417,1.0,1.0,1.0,1.0,1.0,1.0
81,frozen_backbone,0.1801667986092744,0.17578190951435654,1.0,1.0,0.17691536082161796,1.0,1.0,1.0,1.0,1.0,1.0
82,frozen_backbone,0.18014511355647334,0.17568291502970237,1.0,1.0,0.1768667863474952,1.0,1.0,1.0,1.0,1.0,1.0
83,frozen_backbone,0.17877742261798293,0.17560078148488645,1.0,1.0,0.1768514249059889,1.0,1.0,1.0,1.0,1.0,1.0
84,frozen_backbone,0.17882308253535517,0.17555876076221466,1.0,1.0,0.17678549885749817,1.0,1.0,1.0,1.0,1.0,1.0
85,frozen_backbone,0.17851598505620603,0.17571036793567515,1.0,1.0,0.17686528960863748,1.0,1.0,1.0,1.0,1.0,1.0
86,frozen_backbone,0.17987854889145605,0.1754577303374255,1.0,1.0,0.176825483640035,1.0,1.0,1.0,1.0,1.0,1.0
87,frozen_backbone,0.1790502076899564,0.1754096978240543,1.0,1.0,0.17674877577357823,1.0,1.0,1.0,1.0,1.0,1.0
88,frozen_backbone,0.17992385890748766,0.17545605368084377,1.0,1.0,0.17674119604958427,1.0,1.0,1.0,1.0,1.0,1.0
89,frozen_backbone,0.1794875650494187,0.1754082888364792,1.0,1.0,0.176709254582723,1.0,1.0,1.0,1.0,1.0,1.0
90,frozen_backbone,0.17996478135938998,0.17565899259514278,1.0,1.0,0.1768016384707557,1.0,1.0,1.0,1.0,1.0,1.0
91,frozen_backbone,0.1790471292204327,0.17532736394140455,1.0,1.0,0.1765920105907652,1.0,1.0,1.0,1.0,1.0,1.0
92,frozen_backbone,0.17899458882985292,0.17536634537908766,1.0,1.0,0.1767613043387731,1.0,1.0,1.0,1.0,1.0,1.0
93,frozen_backbone,0.17891980597266444,0.17520636209735163,1.0,1.0,0.1765733559926351,1.0,1.0,1.0,1.0,1.0,1.0
94,frozen_backbone,0.1793774355340887,0.17515434324741364,1.0,1.0,0.17653750876585642,1.0,1.0,1.0,1.0,1.0,1.0
95,frozen_backbone,0.17888446704105096,0.1750333899701083,1.0,1.0,0.1765704486105177,1.0,1.0,1.0,1.0,1.0,1.0
96,frozen_backbone,0.17909429415508551,0.1750998419743997,1.0,1.0,0.1765314671728346,1.0,1.0,1.0,1.0,1.0,1.0
97,frozen_backbone,0.17797695100307465,0.17499735123581356,1.0,1.0,0.1766230199072096,1.0,1.0,1.0,1.0,1.0,1.0
98,frozen_backbone,0.17947630915376875,0.1749769703105644,1.0,1.0,0.17649176882372963,1.0,1.0,1.0,1.0,1.0,1.0
99,frozen_backbone,0.1786435196797053,0.17495889023498254,1.0,1.0,0.17650707231627571,1.0,1.0,1.0,1.0,1.0,1.0
100,frozen_backbone,0.17883191174930996,0.1748930530415641,1.0,1.0,0.17650223109457228,1.0,1.0,1.0,1.0,1.0,1.0
