epoch,stage,optimisation_tile_loss,train_tile_loss,train_tile_accuracy,train_image_accuracy,valid_tile_loss,valid_tile_accuracy,valid_tile_balanced_accuracy,valid_tile_macro_f1,valid_image_accuracy,valid_image_balanced_accuracy,valid_image_macro_f1
1,frozen_backbone,1.473431858751509,1.0706792562096208,0.5162037037037037,0.5925925925925926,1.0255862474441528,0.4722222222222222,0.47222222222222227,0.37194202898550727,0.4444444444444444,0.4444444444444444,0.3452380952380952
2,frozen_backbone,0.9946933477013199,0.8711362149980333,0.5787037037037037,0.5925925925925926,0.8193122148513794,0.5625,0.5624999999999999,0.5640171069651452,0.6666666666666666,0.6666666666666666,0.5555555555555555
3,frozen_backbone,0.9249373983453821,0.7643017790935658,0.6898148148148148,0.7037037037037037,0.5380734735065036,0.9375,0.9375,0.9371343299878983,0.8888888888888888,0.8888888888888888,0.8857142857142857
4,frozen_backbone,0.8161427003365976,0.7481831201800594,0.6990740740740741,0.6666666666666666,0.46820853816138375,0.9097222222222222,0.9097222222222223,0.9094489739651029,1.0,1.0,1.0
5,frozen_backbone,0.7859735080489406,0.7768282857206132,0.6898148148148148,0.7037037037037037,0.3980353706412845,0.9375,0.9375,0.9371343299878983,1.0,1.0,1.0
6,frozen_backbone,0.7938537708035222,0.7360685423568443,0.6875,0.6666666666666666,0.37984305289056564,0.9583333333333334,0.9583333333333334,0.9582993917671336,1.0,1.0,1.0
7,frozen_backbone,0.8072314505223874,0.7267833318975236,0.7013888888888888,0.7037037037037037,0.42317940129174125,0.9027777777777778,0.9027777777777778,0.9024913620658301,1.0,1.0,1.0
8,frozen_backbone,0.7574699686633216,0.6905665949538902,0.6898148148148148,0.7037037037037037,0.44230498207939994,0.9305555555555556,0.9305555555555555,0.9302214767947832,1.0,1.0,1.0
9,frozen_backbone,0.7570214646833914,0.6952925214061031,0.6921296296296297,0.7037037037037037,0.41699933674600387,0.9305555555555556,0.9305555555555555,0.9302214767947832,1.0,1.0,1.0
10,frozen_backbone,0.7628908510561343,0.6721270404480122,0.7037037037037037,0.7037037037037037,0.4466966721746657,0.9097222222222222,0.9097222222222222,0.9094743785847967,1.0,1.0,1.0
11,frozen_backbone,0.707582191184715,0.6728522380193075,0.7060185185185185,0.7037037037037037,0.435276812977261,0.9097222222222222,0.9097222222222222,0.9094743785847967,1.0,1.0,1.0
12,frozen_backbone,0.7391107303124888,0.7330207074130023,0.6898148148148148,0.7037037037037037,0.4689336087968614,0.8888888888888888,0.8888888888888888,0.8864055326186264,0.8888888888888888,0.8888888888888888,0.8857142857142857
13,frozen_backbone,0.7492613880722611,0.6641849544313219,0.7083333333333334,0.7037037037037037,0.4665716025564406,0.875,0.875,0.874591729973161,0.8888888888888888,0.8888888888888888,0.8857142857142857
14,frozen_backbone,0.7320927525008166,0.6680951515833536,0.6944444444444444,0.7037037037037037,0.4474811553955078,0.9027777777777778,0.9027777777777778,0.9019294060351486,0.8888888888888888,0.8888888888888888,0.8857142857142857
15,frozen_backbone,0.6892579164769914,0.6669091339464541,0.7037037037037037,0.7037037037037037,0.4237241744995117,0.9097222222222222,0.9097222222222222,0.9095638872261825,1.0,1.0,1.0
16,frozen_backbone,0.7487780032334505,0.6684193015098572,0.7060185185185185,0.7777777777777778,0.4730268253220452,0.8611111111111112,0.861111111111111,0.8605110278590549,0.8888888888888888,0.8888888888888888,0.8857142857142857
