epoch,stage,optimisation_tile_loss,train_tile_loss,train_tile_accuracy,train_image_accuracy,valid_tile_loss,valid_tile_accuracy,valid_tile_balanced_accuracy,valid_tile_macro_f1,valid_image_accuracy,valid_image_balanced_accuracy,valid_image_macro_f1
1,frozen_backbone,1.3341244724061754,1.0453915309022974,0.4583333333333333,0.4444444444444444,1.0205021301905315,0.3680555555555556,0.3680555555555556,0.2593657181182332,0.3333333333333333,0.3333333333333333,0.2222222222222222
2,frozen_backbone,0.9820318420728048,0.8620841812204432,0.6412037037037037,0.6666666666666666,0.8427654968367683,0.7152777777777778,0.7152777777777778,0.7148484848484848,0.8888888888888888,0.8888888888888888,0.8857142857142857
3,frozen_backbone,0.8872032474588465,0.7799150149027506,0.6736111111111112,0.7037037037037037,0.6229885750346713,0.9236111111111112,0.9236111111111112,0.923115814789257,0.8888888888888888,0.8888888888888888,0.8857142857142857
4,frozen_backbone,0.8077820230413366,0.7648338830029523,0.6805555555555556,0.6666666666666666,0.5348802937401665,0.9444444444444444,0.9444444444444445,0.9440559440559441,0.8888888888888888,0.8888888888888888,0.8857142857142857
5,frozen_backbone,0.7688225110371908,0.7566877404848734,0.6782407407407407,0.7037037037037037,0.47550451424386764,0.9375,0.9375,0.9369458128078817,0.8888888888888888,0.8888888888888888,0.8857142857142857
6,frozen_backbone,0.8054462295991404,0.7432234905384205,0.6736111111111112,0.6666666666666666,0.44947413272327846,0.9444444444444444,0.9444444444444443,0.9442025545690688,1.0,1.0,1.0
7,frozen_backbone,0.7905464448310711,0.7425217992729611,0.6828703703703703,0.6666666666666666,0.46236861414379543,0.9444444444444444,0.9444444444444445,0.9440559440559441,0.8888888888888888,0.8888888888888888,0.8857142857142857
8,frozen_backbone,0.7681842501516696,0.7090455381958573,0.6805555555555556,0.6666666666666666,0.47700341542561847,0.9444444444444444,0.9444444444444445,0.9440559440559441,0.8888888888888888,0.8888888888888888,0.8857142857142857
9,frozen_backbone,0.7449583256686175,0.7018056600182144,0.6828703703703703,0.6666666666666666,0.4662150376372867,0.9375,0.9375,0.9371343299878983,0.8888888888888888,0.8888888888888888,0.8857142857142857
10,frozen_backbone,0.7331191798051199,0.6863973714687206,0.6828703703703703,0.6666666666666666,0.489548921585083,0.9305555555555556,0.9305555555555557,0.9302145100464427,0.8888888888888888,0.8888888888888888,0.8857142857142857
11,frozen_backbone,0.7049985527992249,0.6840502774273908,0.6851851851851852,0.6666666666666666,0.4755573868751526,0.9375,0.9375,0.9371343299878983,0.8888888888888888,0.8888888888888888,0.8857142857142857
12,frozen_backbone,0.7273095934479324,0.7278214648917869,0.6967592592592593,0.7037037037037037,0.500924719704522,0.9097222222222222,0.9097222222222222,0.9080358129766773,0.8888888888888888,0.8888888888888888,0.8857142857142857
13,frozen_backbone,0.7559214918701737,0.6701731461065786,0.6921296296296297,0.7037037037037037,0.49406317869822186,0.9375,0.9375,0.9371343299878983,0.8888888888888888,0.8888888888888888,0.8857142857142857
14,frozen_backbone,0.708375663669021,0.6695261575557567,0.7013888888888888,0.7037037037037037,0.48388901684019303,0.9236111111111112,0.923611111111111,0.922883249040046,0.8888888888888888,0.8888888888888888,0.8857142857142857
15,frozen_backbone,0.6846169078791583,0.6657814924363736,0.6921296296296297,0.7037037037037037,0.46200068129433525,0.9305555555555556,0.9305555555555555,0.9300295332111898,0.8888888888888888,0.8888888888888888,0.8857142857142857
16,frozen_backbone,0.7306070791350471,0.6620606382687887,0.7060185185185185,0.7037037037037037,0.5034572084744772,0.875,0.875,0.8744458128078817,0.8888888888888888,0.8888888888888888,0.8857142857142857
