epoch,stage,optimisation_tile_loss,train_tile_loss,train_tile_accuracy,train_image_accuracy,valid_tile_loss,valid_tile_accuracy,valid_tile_balanced_accuracy,valid_tile_macro_f1,valid_image_accuracy,valid_image_balanced_accuracy,valid_image_macro_f1
1,frozen_backbone,1.3477809429168701,1.0421803637787148,0.5254629629629629,0.5555555555555556,1.0212097035513983,0.4722222222222222,0.47222222222222227,0.37194202898550727,0.4444444444444444,0.4444444444444444,0.3452380952380952
2,frozen_backbone,0.9710672254915591,0.8789912351855526,0.5671296296296297,0.5185185185185185,0.8414508369233873,0.5208333333333334,0.5208333333333334,0.495441254651781,0.5555555555555556,0.5555555555555555,0.48888888888888893
3,frozen_backbone,0.9223727341051455,0.784158119448909,0.6805555555555556,0.7407407407407407,0.6205373141500685,0.8958333333333334,0.8958333333333334,0.8954106280193237,1.0,1.0,1.0
4,frozen_backbone,0.838875518904792,0.7696049478318956,0.6666666666666666,0.7037037037037037,0.5570475392871432,0.8402777777777778,0.8402777777777777,0.8376637386346125,0.8888888888888888,0.8888888888888888,0.8857142857142858
5,frozen_backbone,0.7787143775710353,0.7580754690700107,0.6944444444444444,0.7407407407407407,0.47046831250190735,0.9375,0.9375,0.9371423372606106,0.8888888888888888,0.8888888888888888,0.8857142857142857
6,frozen_backbone,0.7827835966039587,0.7288611906546133,0.6944444444444444,0.6666666666666666,0.43209607071346706,0.9513888888888888,0.9513888888888888,0.9513525749858518,1.0,1.0,1.0
7,frozen_backbone,0.8009177380137973,0.7355474895901151,0.6967592592592593,0.7037037037037037,0.451666255791982,0.9027777777777778,0.9027777777777777,0.9025179387416215,1.0,1.0,1.0
8,frozen_backbone,0.7760554066410771,0.6973144632798655,0.7013888888888888,0.7037037037037037,0.45231355561150444,0.9027777777777778,0.9027777777777778,0.9024913620658301,1.0,1.0,1.0
9,frozen_backbone,0.7581088829923559,0.696769325821488,0.7060185185185185,0.7037037037037037,0.4301914903852675,0.9027777777777778,0.9027777777777778,0.9025396738941315,1.0,1.0,1.0
10,frozen_backbone,0.7486251294612885,0.6808649025581501,0.7037037037037037,0.7037037037037037,0.4537853002548218,0.8958333333333334,0.8958333333333334,0.8956154684095861,1.0,1.0,1.0
11,frozen_backbone,0.7143910648646178,0.6799526678191291,0.7106481481481481,0.7037037037037037,0.44717752271228367,0.8958333333333334,0.8958333333333334,0.8956154684095861,1.0,1.0,1.0
12,frozen_backbone,0.7374388685932866,0.7250075483763659,0.6990740740740741,0.7037037037037037,0.4776395426856147,0.8680555555555556,0.8680555555555557,0.8664638043948388,0.8888888888888888,0.8888888888888888,0.8857142857142857
13,frozen_backbone,0.7384786230546457,0.673265974830698,0.7222222222222222,0.7407407407407407,0.47018571032418144,0.875,0.875,0.874591729973161,0.8888888888888888,0.8888888888888888,0.8857142857142857
14,frozen_backbone,0.7332449533321239,0.6694214112228818,0.7037037037037037,0.7037037037037037,0.4548888537618849,0.875,0.875,0.8743520630313083,0.8888888888888888,0.8888888888888888,0.8857142857142857
15,frozen_backbone,0.6924794570163444,0.666087684807954,0.7175925925925926,0.7037037037037037,0.4396616286701626,0.8888888888888888,0.8888888888888888,0.8887188856248263,1.0,1.0,1.0
16,frozen_backbone,0.7177147092642607,0.6569085761352822,0.7222222222222222,0.7407407407407407,0.46419303947024876,0.8472222222222222,0.8472222222222222,0.8470289855072464,0.8888888888888888,0.8888888888888888,0.8857142857142857
17,frozen_backbone,0.6802187451609859,0.6865477219775871,0.7013888888888888,0.7037037037037037,0.5096020930343204,0.8541666666666666,0.8541666666666666,0.8527068437180797,0.8888888888888888,0.8888888888888888,0.8857142857142857
18,frozen_backbone,0.6949750836248751,0.6513684458202786,0.7199074074074074,0.7037037037037037,0.4889185031255086,0.875,0.875,0.8745178358081583,0.8888888888888888,0.8888888888888888,0.8857142857142857
19,frozen_backbone,0.7289726844540348,0.663678557784469,0.7060185185185185,0.7037037037037037,0.4677965044975281,0.8611111111111112,0.861111111111111,0.8599533457795493,0.8888888888888888,0.8888888888888888,0.8857142857142857
