epoch,stage,optimisation_tile_loss,train_tile_loss,train_tile_accuracy,train_image_accuracy,valid_tile_loss,valid_tile_accuracy,valid_tile_balanced_accuracy,valid_tile_macro_f1,valid_image_accuracy,valid_image_balanced_accuracy,valid_image_macro_f1
1,frozen_backbone,1.2182688139103077,0.9486646365236353,0.6087962962962963,0.6296296296296297,1.2796447277069092,0.1736111111111111,0.17361111111111108,0.16014492753623188,0.1111111111111111,0.1111111111111111,0.09523809523809523
2,frozen_backbone,1.0169526647638392,0.8588920809604503,0.6018518518518519,0.6296296296296297,1.2634134160147772,0.2361111111111111,0.23611111111111113,0.20047985715879924,0.2222222222222222,0.2222222222222222,0.16666666666666666
3,frozen_backbone,0.928356459847203,0.8175735153533794,0.6620370370370371,0.6666666666666666,1.2843560377756755,0.2569444444444444,0.2569444444444444,0.22577777777777777,0.2222222222222222,0.2222222222222222,0.16666666666666666
4,frozen_backbone,0.8712377459914596,0.7660429455615856,0.6712962962962963,0.7037037037037037,1.355456789334615,0.125,0.125,0.11964285714285715,0.0,0.0,0.0
5,frozen_backbone,0.7734801040755378,0.7715830504894257,0.6550925925925926,0.6666666666666666,1.439690113067627,0.2152777777777778,0.2152777777777778,0.17870664849310916,0.2222222222222222,0.2222222222222222,0.16666666666666666
6,frozen_backbone,0.8333614082248123,0.7466330462031894,0.6689814814814815,0.6666666666666666,1.452056262228224,0.2152777777777778,0.2152777777777778,0.17870664849310916,0.2222222222222222,0.2222222222222222,0.16666666666666666
7,frozen_backbone,0.7877212012255633,0.7322350497599002,0.6689814814814815,0.6666666666666666,1.5366792413923476,0.1527777777777778,0.1527777777777778,0.13203654582964927,0.1111111111111111,0.1111111111111111,0.09523809523809523
8,frozen_backbone,0.7509951856401231,0.7171781912997917,0.6759259259259259,0.7037037037037037,1.4943918122185602,0.20833333333333334,0.20833333333333334,0.19108669108669107,0.1111111111111111,0.1111111111111111,0.09523809523809523
9,frozen_backbone,0.7677700740319712,0.7058754143891511,0.6666666666666666,0.7037037037037037,1.500147885746426,0.20833333333333334,0.20833333333333334,0.17411924119241193,0.2222222222222222,0.2222222222222222,0.16666666666666666
10,frozen_backbone,0.7858729892306857,0.6977590808161983,0.6851851851851852,0.7037037037037037,1.5336278412077162,0.1111111111111111,0.11111111111111112,0.10653193316161418,0.0,0.0,0.0
11,frozen_backbone,0.7241861301439779,0.682828899886873,0.6805555555555556,0.6296296296296297,1.4940954049428303,0.14583333333333334,0.14583333333333334,0.13242349930696237,0.1111111111111111,0.1111111111111111,0.09523809523809523
12,frozen_backbone,0.7543586404235275,0.6882001812811251,0.6898148148148148,0.6666666666666666,1.5774326192008123,0.1597222222222222,0.15972222222222224,0.14542380046501796,0.1111111111111111,0.1111111111111111,0.09523809523809523
