epoch,optimisation_tile_loss,train_tile_loss,train_tile_accuracy,train_image_accuracy,valid_tile_loss,valid_tile_accuracy,valid_tile_balanced_accuracy,valid_tile_macro_f1,valid_image_accuracy,valid_image_balanced_accuracy,valid_image_macro_f1
1,1.9487565490934584,1.1290245232758698,0.3333333333333333,0.3333333333333333,1.122774190372891,0.3333333333333333,0.3333333333333333,0.16666666666666666,0.3333333333333333,0.3333333333333333,0.16666666666666666
2,1.1718292898601956,1.0929947826597426,0.3333333333333333,0.3333333333333333,1.0749048325750563,0.3333333333333333,0.3333333333333333,0.16666666666666666,0.3333333333333333,0.3333333333333333,0.16666666666666666
3,1.138956520292494,1.050153100932086,0.33796296296296297,0.3333333333333333,0.9995729194747077,0.3333333333333333,0.3333333333333333,0.16666666666666666,0.3333333333333333,0.3333333333333333,0.16666666666666666
4,1.1354577276441786,1.0265954666667514,0.3333333333333333,0.3333333333333333,0.9765645795398288,0.3333333333333333,0.3333333333333333,0.16666666666666666,0.3333333333333333,0.3333333333333333,0.16666666666666666
5,1.0467929354420415,0.9867295026779175,0.5486111111111112,0.5555555555555556,0.8879865805308024,0.6666666666666666,0.6666666666666666,0.5555555555555555,0.6666666666666666,0.6666666666666666,0.5555555555555555
6,0.9936487409803603,0.9157264762454562,0.6620370370370371,0.6666666666666666,0.7385448349846734,0.9444444444444444,0.9444444444444445,0.9444203213200174,1.0,1.0,1.0
7,0.9859533464467084,0.8309905838083338,0.6828703703703703,0.7037037037037037,0.720965650346544,0.8958333333333334,0.8958333333333334,0.8932265598932266,0.8888888888888888,0.8888888888888888,0.8857142857142857
8,0.9281192046624643,0.780616475476159,0.6851851851851852,0.7037037037037037,0.5863847732543945,0.9166666666666666,0.9166666666666666,0.9153439153439153,0.8888888888888888,0.8888888888888888,0.8857142857142857
9,0.8806991897247456,0.7769507898224725,0.6805555555555556,0.7037037037037037,0.5014711121718088,0.9166666666666666,0.9166666666666666,0.9153439153439153,0.8888888888888888,0.8888888888888888,0.8857142857142857
10,0.8895207809077369,0.7609303770241914,0.6875,0.7407407407407407,0.5423400666978624,0.9375,0.9375,0.9369458128078817,0.8888888888888888,0.8888888888888888,0.8857142857142857
11,0.8168010270154035,0.7285832895172967,0.6828703703703703,0.7037037037037037,0.5281369818581475,0.9236111111111112,0.9236111111111112,0.9225948323254536,0.8888888888888888,0.8888888888888888,0.8857142857142857
12,0.7898651604299192,0.7556298308902316,0.6851851851851852,0.7037037037037037,0.5428324540456136,0.8888888888888888,0.8888888888888888,0.8871437853893994,0.8888888888888888,0.8888888888888888,0.8857142857142857
13,0.7734145588344998,0.6905793061962834,0.6898148148148148,0.7037037037037037,0.5200864871342977,0.9375,0.9375,0.9369458128078817,0.8888888888888888,0.8888888888888888,0.8857142857142857
14,0.7750786653271428,0.6909382740656534,0.6898148148148148,0.7037037037037037,0.45922061800956726,0.9236111111111112,0.9236111111111112,0.9225948323254536,0.8888888888888888,0.8888888888888888,0.8857142857142857
15,0.7524934234442534,0.696169274824637,0.6898148148148148,0.6666666666666666,0.4247369435098436,0.9652777777777778,0.9652777777777778,0.9651833315199653,1.0,1.0,1.0
16,0.789536816102487,0.6985424138881542,0.6851851851851852,0.7037037037037037,0.5823108322090573,0.7708333333333334,0.7708333333333334,0.7661151109426972,0.7777777777777778,0.7777777777777777,0.7746031746031746
17,0.7315839617340653,0.6790570263509397,0.6944444444444444,0.7037037037037037,0.5357491307788425,0.9166666666666666,0.9166666666666666,0.9153439153439153,0.8888888888888888,0.8888888888888888,0.8857142857142857
18,0.7232416073481241,0.6716701322131686,0.6898148148148148,0.7037037037037037,0.5249214702182345,0.9166666666666666,0.9166666666666666,0.9153439153439153,0.8888888888888888,0.8888888888888888,0.8857142857142857
19,0.7656329605314467,0.6775754336957578,0.6921296296296297,0.7037037037037037,0.47320736116833156,0.9166666666666666,0.9166666666666666,0.9153439153439153,0.8888888888888888,0.8888888888888888,0.8857142857142857
20,0.7185267839166853,0.6729518616641009,0.6921296296296297,0.7037037037037037,0.47579460673862034,0.9236111111111112,0.9236111111111112,0.9225948323254536,0.8888888888888888,0.8888888888888888,0.8857142857142857
21,0.7657048481482046,0.6727501970750315,0.6898148148148148,0.7037037037037037,0.49746835894054836,0.9513888888888888,0.9513888888888888,0.9511290498527326,1.0,1.0,1.0
22,0.7161409744509944,0.6813588738441467,0.6828703703703703,0.7037037037037037,0.5299466583463881,0.9166666666666666,0.9166666666666666,0.9153439153439153,0.8888888888888888,0.8888888888888888,0.8857142857142857
23,0.7638700758969342,0.6849756947270146,0.6875,0.7037037037037037,0.48245420720842147,0.9166666666666666,0.9166666666666666,0.9153439153439153,0.8888888888888888,0.8888888888888888,0.8857142857142857
24,0.7125298888595016,0.6810253527429369,0.6828703703703703,0.6666666666666666,0.4553407033284505,0.9722222222222222,0.9722222222222222,0.9721739130434782,1.0,1.0,1.0
25,0.7113609148396386,0.6672381273022404,0.6921296296296297,0.7037037037037037,0.5372938381301032,0.9166666666666666,0.9166666666666666,0.9153439153439153,0.8888888888888888,0.8888888888888888,0.8857142857142857
