epoch,optimisation_tile_loss,train_tile_loss,train_tile_accuracy,train_image_accuracy,valid_tile_loss,valid_tile_accuracy,valid_tile_balanced_accuracy,valid_tile_macro_f1,valid_image_accuracy,valid_image_balanced_accuracy,valid_image_macro_f1
1,1.687726479989511,1.0842969020207722,0.3333333333333333,0.3333333333333333,1.0783107943005033,0.3333333333333333,0.3333333333333333,0.16666666666666666,0.3333333333333333,0.3333333333333333,0.16666666666666666
2,1.1762670720065083,1.0954122013515897,0.3333333333333333,0.3333333333333333,1.0744519432385762,0.3333333333333333,0.3333333333333333,0.16666666666666666,0.3333333333333333,0.3333333333333333,0.16666666666666666
3,1.1336650141963251,0.9971604038167883,0.5648148148148148,0.5185185185185185,0.9139501849810282,0.8472222222222222,0.8472222222222222,0.8486965819415874,0.7777777777777778,0.7777777777777777,0.7833333333333333
4,1.129665975217466,0.9298204492639612,0.5578703703703703,0.5555555555555556,0.8221506807539198,0.6458333333333334,0.6458333333333334,0.5374762694350323,0.6666666666666666,0.6666666666666666,0.5555555555555555
5,0.9960746588530364,0.8683755486099808,0.6689814814814815,0.7037037037037037,0.6564037203788757,0.9097222222222222,0.9097222222222222,0.9073593073593074,0.8888888888888888,0.8888888888888888,0.8857142857142857
6,0.9489688343471951,0.8535632137899045,0.6458333333333334,0.6666666666666666,0.6218263705571493,0.9652777777777778,0.9652777777777777,0.9654968242819706,1.0,1.0,1.0
7,0.88976032866372,0.7768782884986313,0.6921296296296297,0.7037037037037037,0.6303330328729417,0.9027777777777778,0.9027777777777777,0.9011448619985862,0.8888888888888888,0.8888888888888888,0.8857142857142857
8,0.8204537022996832,0.7506546863803157,0.6782407407407407,0.6666666666666666,0.5057306620809767,0.9583333333333334,0.9583333333333334,0.9582485555681431,1.0,1.0,1.0
9,0.816488610373603,0.7609130850544682,0.6851851851851852,0.7037037037037037,0.48527073197894627,0.9097222222222222,0.9097222222222222,0.9084460838965126,0.8888888888888888,0.8888888888888888,0.8857142857142857
10,0.9031865707150212,0.7350555216824567,0.6851851851851852,0.7037037037037037,0.5197047293186188,0.9166666666666666,0.9166666666666666,0.915690469924597,0.8888888888888888,0.8888888888888888,0.8857142857142857
11,0.7992837649804575,0.7277456720670065,0.6782407407407407,0.6666666666666666,0.4509655038515727,0.9722222222222222,0.9722222222222222,0.9721739130434782,1.0,1.0,1.0
12,0.7824418765527231,0.7431534043064824,0.6875,0.7037037037037037,0.561260998249054,0.9027777777777778,0.9027777777777778,0.9006651884700666,0.8888888888888888,0.8888888888888888,0.8857142857142857
13,0.7712437709172567,0.7101614475250244,0.6828703703703703,0.6666666666666666,0.48972515265146893,0.9652777777777778,0.9652777777777777,0.9652438362115782,1.0,1.0,1.0
14,0.7679489277027272,0.7000430270477578,0.6875,0.7037037037037037,0.48352256748411393,0.9166666666666666,0.9166666666666666,0.9153439153439153,0.8888888888888888,0.8888888888888888,0.8857142857142857
15,0.7547320425510406,0.6929916783615395,0.6898148148148148,0.7037037037037037,0.509543713596132,0.9166666666666666,0.9166666666666666,0.9153439153439153,0.8888888888888888,0.8888888888888888,0.8857142857142857
16,0.8044986018428096,0.7138634831817062,0.6759259259259259,0.7037037037037037,0.660741948419147,0.7430555555555556,0.7430555555555555,0.7375479332566872,0.7777777777777778,0.7777777777777777,0.7746031746031746
17,0.7781330236682186,0.6970441981598183,0.6898148148148148,0.7037037037037037,0.5149420466687944,0.9166666666666666,0.9166666666666666,0.9153439153439153,0.8888888888888888,0.8888888888888888,0.8857142857142857
18,0.7418309273543181,0.6931591983194705,0.6875,0.7037037037037037,0.5280756751696268,0.9305555555555556,0.9305555555555555,0.9297937691970163,0.8888888888888888,0.8888888888888888,0.8857142857142857
19,0.7782117459509108,0.7000478439860873,0.6875,0.7037037037037037,0.541582875781589,0.8958333333333334,0.8958333333333334,0.8932265598932266,0.8888888888888888,0.8888888888888888,0.8857142857142857
20,0.74885051118003,0.6929816956873294,0.6875,0.7037037037037037,0.4680553906493717,0.9166666666666666,0.9166666666666666,0.9153439153439153,0.8888888888888888,0.8888888888888888,0.8857142857142857
