epoch,optimisation_tile_loss,train_tile_loss,train_tile_accuracy,train_image_accuracy,valid_tile_loss,valid_tile_accuracy,valid_tile_balanced_accuracy,valid_tile_macro_f1,valid_image_accuracy,valid_image_balanced_accuracy,valid_image_macro_f1
1,1.98651596793422,1.1227375048178214,0.3333333333333333,0.3333333333333333,1.1162845028771295,0.3333333333333333,0.3333333333333333,0.16666666666666666,0.3333333333333333,0.3333333333333333,0.16666666666666666
2,1.1516699857181973,1.0863897844597146,0.3333333333333333,0.3333333333333333,1.056688083542718,0.3333333333333333,0.3333333333333333,0.16666666666666666,0.3333333333333333,0.3333333333333333,0.16666666666666666
3,1.1254952439555415,1.0448219776153564,0.41203703703703703,0.4074074074074074,0.9860968656010098,0.5833333333333334,0.5833333333333334,0.4656849124756877,0.5555555555555556,0.5555555555555555,0.44047619047619047
4,1.1351508034600153,1.0168394071084481,0.40046296296296297,0.4074074074074074,0.9567747513453165,0.5833333333333334,0.5833333333333334,0.4908424908424909,0.6666666666666666,0.6666666666666666,0.5555555555555555
5,1.0560663806067572,0.9995744051756682,0.5185185185185185,0.5555555555555556,0.8906196223364936,0.7083333333333334,0.7083333333333334,0.6492830383327882,0.7777777777777778,0.7777777777777777,0.75
6,1.0188628987029746,0.9514516812783701,0.5925925925925926,0.6296296296296297,0.7862625386979845,0.7986111111111112,0.7986111111111112,0.7948491212556649,0.7777777777777778,0.7777777777777777,0.7777777777777777
7,1.0206165755236591,0.9321471850077311,0.5462962962962963,0.5555555555555556,0.7984690931108263,0.6666666666666666,0.6666666666666666,0.5555555555555555,0.6666666666666666,0.6666666666666666,0.5555555555555555
8,0.9817344303484317,0.9081761792854026,0.5949074074074074,0.6296296296296297,0.7416578597492642,0.8055555555555556,0.8055555555555555,0.8034225537516454,0.7777777777777778,0.7777777777777777,0.7777777777777777
9,0.9354654528476574,0.8751642637782626,0.6550925925925926,0.7037037037037037,0.6934123469723595,0.8611111111111112,0.8611111111111112,0.8548094373865699,0.8888888888888888,0.8888888888888888,0.8857142857142857
10,0.9139626335214686,0.8295630790569164,0.6828703703703703,0.7037037037037037,0.6649934119648404,0.9027777777777778,0.9027777777777778,0.9017112768758228,0.8888888888888888,0.8888888888888888,0.8857142857142857
11,0.841343307936633,0.7903807295693291,0.6967592592592593,0.7037037037037037,0.6028569340705872,0.8888888888888888,0.8888888888888888,0.8857142857142857,0.8888888888888888,0.8888888888888888,0.8857142857142857
12,0.9171658908879315,0.7691193907349198,0.6944444444444444,0.7037037037037037,0.5721537172794342,0.9027777777777778,0.9027777777777778,0.9006651884700666,0.8888888888888888,0.8888888888888888,0.8857142857142857
13,0.8066336909929911,0.7334055017541956,0.6921296296296297,0.7037037037037037,0.5424581434991624,0.9236111111111112,0.9236111111111112,0.923137870974352,0.8888888888888888,0.8888888888888888,0.8857142857142857
14,0.8320369830837956,0.7452281492727774,0.6898148148148148,0.7037037037037037,0.49665241771274143,0.9305555555555556,0.9305555555555555,0.9297937691970163,0.8888888888888888,0.8888888888888888,0.8857142857142857
15,0.7896842492951287,0.7035660589182818,0.6944444444444444,0.7037037037037037,0.5059462653266059,0.9166666666666666,0.9166666666666666,0.9153439153439153,0.8888888888888888,0.8888888888888888,0.8857142857142857
