epoch,optimisation_tile_loss,train_tile_loss,train_tile_accuracy,train_image_accuracy,valid_tile_loss,valid_tile_accuracy,valid_tile_balanced_accuracy,valid_tile_macro_f1,valid_image_accuracy,valid_image_balanced_accuracy,valid_image_macro_f1
16,0.3080753065921642,0.2662091801563899,0.9699074074074074,1.0,0.24473638501432207,0.9861111111111112,0.9861111111111112,0.9861050803300043,1.0,1.0,1.0
17,0.2613854772514767,0.24193788237041897,0.9722222222222222,1.0,0.2204204003016154,0.9791666666666666,0.9791666666666666,0.9791463017269469,1.0,1.0,1.0
18,0.23503947699511493,0.2212261943905442,0.9814814814814815,1.0,0.20249911149342856,0.9930555555555556,0.9930555555555555,0.993054801953337,1.0,1.0,1.0
19,0.22102700836128658,0.3978822849414967,0.8796296296296297,0.8888888888888888,0.38874272836579216,0.8819444444444444,0.8819444444444445,0.8781225495687242,0.8888888888888888,0.8888888888888888,0.8857142857142857
20,0.3379970866220969,0.2074901599574972,0.9861111111111112,1.0,0.1856149004565345,1.0,1.0,1.0,1.0,1.0,1.0
21,0.2246871612690113,0.193537672912633,0.9907407407407407,1.0,0.18045143120818669,1.0,1.0,1.0,1.0,1.0,1.0
22,0.19754208238036544,0.18368617803962142,0.9930555555555556,1.0,0.17801522546344334,1.0,1.0,1.0,1.0,1.0,1.0
23,0.21649793121549818,0.17866035136911604,0.9953703703703703,1.0,0.17323911355601418,1.0,1.0,1.0,1.0,1.0,1.0
24,0.20387891486839013,0.20543622694633626,0.9861111111111112,1.0,0.17822111149628958,1.0,1.0,1.0,1.0,1.0,1.0
25,0.2066850220715558,0.1858305831750234,0.9930555555555556,1.0,0.18015200561947292,1.0,1.0,1.0,1.0,1.0,1.0
26,0.18361526396539476,0.17363804468402155,1.0,1.0,0.17226516869333056,1.0,1.0,1.0,1.0,1.0,1.0
27,0.17747627860969967,0.17161974476443398,1.0,1.0,0.17073151469230652,1.0,1.0,1.0,1.0,1.0,1.0
28,0.1754189702095809,0.17239411451198436,1.0,1.0,0.17067591349283853,1.0,1.0,1.0,1.0,1.0,1.0
29,0.18129634636419792,0.17651313212182787,1.0,1.0,0.17618482642703587,1.0,1.0,1.0,1.0,1.0,1.0
30,0.18973941107590994,0.1709591492458626,1.0,1.0,0.17048035893175337,1.0,1.0,1.0,1.0,1.0,1.0
31,0.2039432911961167,0.17515918060585303,0.9976851851851852,1.0,0.17423942022853428,1.0,1.0,1.0,1.0,1.0,1.0
32,0.22459331099633817,0.21243316100703347,0.9791666666666666,1.0,0.2126673956712087,0.9722222222222222,0.9722222222222222,0.9721739130434782,1.0,1.0,1.0
33,0.19734540747271645,0.17093333491572626,1.0,1.0,0.17062604427337646,1.0,1.0,1.0,1.0,1.0,1.0
34,0.17454952056761142,0.17090143263339996,1.0,1.0,0.17060891290505728,1.0,1.0,1.0,1.0,1.0,1.0
35,0.1747275193532308,0.17026837832397884,1.0,1.0,0.17021754549609291,1.0,1.0,1.0,1.0,1.0,1.0
36,0.1731617737699438,0.16998100777467093,1.0,1.0,0.169872608449724,1.0,1.0,1.0,1.0,1.0,1.0
37,0.17327415943145752,0.1697791588527185,1.0,1.0,0.16969933609167734,1.0,1.0,1.0,1.0,1.0,1.0
38,0.17330629571720405,0.16980401564527442,1.0,1.0,0.1697302609682083,1.0,1.0,1.0,1.0,1.0,1.0
39,0.17296645873122746,0.1697629287287041,1.0,1.0,0.16971248388290405,1.0,1.0,1.0,1.0,1.0,1.0
40,0.17263240891474266,0.1697486815629182,1.0,1.0,0.16970106297069126,1.0,1.0,1.0,1.0,1.0,1.0
41,0.17293498582310146,0.16971371129707055,1.0,1.0,0.1696764032046,1.0,1.0,1.0,1.0,1.0,1.0
42,0.17275455428494346,0.16963515789420516,1.0,1.0,0.16962288982338375,1.0,1.0,1.0,1.0,1.0,1.0
43,0.17265612990767867,0.16965210217016716,1.0,1.0,0.16961429019769034,1.0,1.0,1.0,1.0,1.0,1.0
44,0.17261675772843538,0.1696698902933686,1.0,1.0,0.1696405609448751,1.0,1.0,1.0,1.0,1.0,1.0
45,0.1723233351001033,0.16961335749537856,1.0,1.0,0.16958978441026476,1.0,1.0,1.0,1.0,1.0,1.0
46,0.1720972745506852,0.16960809407410798,1.0,1.0,0.16958696146806082,1.0,1.0,1.0,1.0,1.0,1.0
47,0.17266923354731667,0.16963371965620253,1.0,1.0,0.16962267292870414,1.0,1.0,1.0,1.0,1.0,1.0
48,0.17251168577759354,0.1695941554175483,1.0,1.0,0.16956664125124613,1.0,1.0,1.0,1.0,1.0,1.0
49,0.17214829447092833,0.16956094514440606,1.0,1.0,0.16954278945922852,1.0,1.0,1.0,1.0,1.0,1.0
50,0.17222254695715727,0.16957614377692895,1.0,1.0,0.16956342922316658,1.0,1.0,1.0,1.0,1.0,1.0
51,0.1720996896425883,0.1695043604682993,1.0,1.0,0.16950785782602099,1.0,1.0,1.0,1.0,1.0,1.0
52,0.17250813433417567,0.16956103841463724,1.0,1.0,0.16954056918621063,1.0,1.0,1.0,1.0,1.0,1.0
53,0.172263921962844,0.16958042372156074,1.0,1.0,0.1695358140601052,1.0,1.0,1.0,1.0,1.0,1.0
54,0.1716816309425566,0.16947859691249,1.0,1.0,0.16948558390140533,1.0,1.0,1.0,1.0,1.0,1.0
55,0.17223345129578202,0.1695266824077677,1.0,1.0,0.16951757338311937,1.0,1.0,1.0,1.0,1.0,1.0
56,0.17184252429891517,0.16947426398595175,1.0,1.0,0.1694655583964454,1.0,1.0,1.0,1.0,1.0,1.0
57,0.17188807880436932,0.16949482648460953,1.0,1.0,0.16948874625894758,1.0,1.0,1.0,1.0,1.0,1.0
58,0.17223668264018166,0.16954195499420166,1.0,1.0,0.16952169769340092,1.0,1.0,1.0,1.0,1.0,1.0
59,0.1720854319908001,0.16950431134965685,1.0,1.0,0.1694890128241645,1.0,1.0,1.0,1.0,1.0,1.0
60,0.17195998904881654,0.16946747126402678,1.0,1.0,0.16946609483824837,1.0,1.0,1.0,1.0,1.0,1.0
61,0.17205778371404717,0.16950625070819147,1.0,1.0,0.1694960958427853,1.0,1.0,1.0,1.0,1.0,1.0
62,0.17175944259873144,0.16951254065389987,1.0,1.0,0.1695137901438607,1.0,1.0,1.0,1.0,1.0,1.0
63,0.17186194934226848,0.16947936625392349,1.0,1.0,0.1694671312967936,1.0,1.0,1.0,1.0,1.0,1.0
64,0.17180240209455844,0.1695454529038182,1.0,1.0,0.1695323106315401,1.0,1.0,1.0,1.0,1.0,1.0
