epoch,stage,optimisation_tile_loss,train_tile_loss,train_tile_accuracy,train_image_accuracy,valid_tile_loss,valid_tile_accuracy,valid_tile_balanced_accuracy,valid_tile_macro_f1,valid_image_accuracy,valid_image_balanced_accuracy,valid_image_macro_f1
70,frozen_backbone,0.1795333927428281,0.17521258195241293,1.0,1.0,0.17795484264691672,1.0,1.0,1.0,1.0,1.0,1.0
71,frozen_backbone,0.17916298961197888,0.17514740316956132,1.0,1.0,0.17800245185693106,1.0,1.0,1.0,1.0,1.0,1.0
72,frozen_backbone,0.17892310630392144,0.1751294262983181,1.0,1.0,0.17805590397781795,1.0,1.0,1.0,1.0,1.0,1.0
73,frozen_backbone,0.17953627970483568,0.1750762688892859,1.0,1.0,0.17800984779993692,1.0,1.0,1.0,1.0,1.0,1.0
74,frozen_backbone,0.17810287630116498,0.17499036535068793,1.0,1.0,0.17775363392300075,1.0,1.0,1.0,1.0,1.0,1.0
75,frozen_backbone,0.17900075404732316,0.17505118747552237,1.0,1.0,0.1779249906539917,1.0,1.0,1.0,1.0,1.0,1.0
76,frozen_backbone,0.17866516609986624,0.17488882000799533,1.0,1.0,0.17773318621847364,1.0,1.0,1.0,1.0,1.0,1.0
77,frozen_backbone,0.17975173283506324,0.17500219852836044,1.0,1.0,0.17796404494179618,1.0,1.0,1.0,1.0,1.0,1.0
78,frozen_backbone,0.17888504653065293,0.17482041705537726,1.0,1.0,0.17774490184254116,1.0,1.0,1.0,1.0,1.0,1.0
79,frozen_backbone,0.17988772911054116,0.17492108488524402,1.0,1.0,0.17798814177513123,1.0,1.0,1.0,1.0,1.0,1.0
80,frozen_backbone,0.17929322465702338,0.17474576113400636,1.0,1.0,0.17762473060025108,1.0,1.0,1.0,1.0,1.0,1.0
81,frozen_backbone,0.1789929094137969,0.17498490103968867,1.0,1.0,0.1778979500134786,1.0,1.0,1.0,1.0,1.0,1.0
82,frozen_backbone,0.17858576112323338,0.17467816560356705,1.0,1.0,0.17763694624106088,1.0,1.0,1.0,1.0,1.0,1.0
83,frozen_backbone,0.17888301997273057,0.17466625240114,1.0,1.0,0.17757988803916508,1.0,1.0,1.0,1.0,1.0,1.0
84,frozen_backbone,0.1788357154086784,0.174612604909473,1.0,1.0,0.17754368152883318,1.0,1.0,1.0,1.0,1.0,1.0
85,frozen_backbone,0.17912927214746122,0.17493894696235657,1.0,1.0,0.17826520072089302,1.0,1.0,1.0,1.0,1.0,1.0
86,frozen_backbone,0.17902684211730957,0.17462712912647813,1.0,1.0,0.177834196223153,1.0,1.0,1.0,1.0,1.0,1.0
87,frozen_backbone,0.17860287151954793,0.1745033832611861,1.0,1.0,0.17757567763328552,1.0,1.0,1.0,1.0,1.0,1.0
88,frozen_backbone,0.17799055189998061,0.17456667677119928,1.0,1.0,0.17783286505275303,1.0,1.0,1.0,1.0,1.0,1.0
89,frozen_backbone,0.1786767972840203,0.17452891998820835,1.0,1.0,0.1777128411663903,1.0,1.0,1.0,1.0,1.0,1.0
90,frozen_backbone,0.17827847875930644,0.17447284360726675,1.0,1.0,0.17774100104967752,1.0,1.0,1.0,1.0,1.0,1.0
